stusps,geoid,basename,type,LSADC,FUNCSTAT,pop2020,wiki_title,wiki_len,pop_rank,est_mentions,est_share,NAME
AL,0138608,Jemison,incorporated,25,A,2642,"Jemison, AL",0,150,0,0,Jemison city
AL,0157504,Owens Cross Roads,incorporated,25,A,2594,"Owens Cross Roads, AL",0,151,0,0,Owens Cross Roads city
AL,0176872,Trinity,incorporated,25,A,2526,"Trinity, AL",0,152,0,0,Trinity city
AL,0109808,Brookwood,incorporated,25,A,2504,"Brookwood, AL",0,153,0,0,Brookwood city
AL,0143264,Lineville,incorporated,25,A,2489,"Lineville, AL",0,154,0,0,Lineville city
AL,0130496,Good Hope,incorporated,25,A,2483,"Good Hope, AL",0,155,0,0,Good Hope city
AL,0137465,Indian Springs Village,incorporated,25,A,2481,"Indian Springs Village, AL",0,156,0,0,Indian Springs Village city
AL,0173848,Sumiton,incorporated,25,A,2444,"Sumiton, AL",0,157,0,0,Sumiton city
AL,0184096,York,incorporated,25,A,2414,"York, AL",0,158,0,0,York city
AL,0100124,Abbeville,incorporated,25,A,2358,"Abbeville, AL",0,159,0,0,Abbeville city
AL,0102908,Ashville,incorporated,25,A,2346,"Ashville, AL",0,160,0,0,Ashville city
AL,0109400,Brighton,incorporated,25,A,2337,"Brighton, AL",0,161,0,0,Brighton city
AL,0121136,Dora,incorporated,25,A,2297,"Dora, AL",0,162,0,0,Dora city
AL,0122216,East Brewton,incorporated,25,A,2293,"East Brewton, AL",0,163,0,0,East Brewton city
AL,0134096,Henagar,incorporated,25,A,2292,"Henagar, AL",0,164,0,0,Henagar city
AL,0115376,Clayton,incorporated,25,A,2265,"Clayton, AL",0,165,0,0,Clayton city
AL,0109328,Bridgeport,incorporated,25,A,2264,"Bridgeport, AL",0,166,0,0,Bridgeport city
AL,0175096,Taylor,incorporated,25,A,2262,"Taylor, AL",0,167,0,0,Taylor city
AL,0151456,Morris,incorporated,25,A,2259,"Morris, AL",0,168,0,0,Morris city
AL,0102836,Ashford,incorporated,25,A,2246,"Ashford, AL",0,169,0,0,Ashford city
AL,0148400,Midland City,incorporated,25,A,2239,"Midland City, AL",0,170,0,0,Midland City city
AL,0164920,Riverside,incorporated,25,A,2227,"Riverside, AL",0,171,0,0,Riverside city
AL,0131720,Greensboro,incorporated,25,A,2218,"Greensboro, AL",0,172,0,0,Greensboro city
AL,0104684,Bayou La Batre,incorporated,25,A,2204,"Bayou La Batre, AL",0,173,0,0,Bayou La Batre city
